"success","trial_type","trial_index","time_elapsed","internal_node_id","group_index","rt","stimulus","response","trial_id","trial_duration","view_history","page_index","exp_stage","block_num","stimulus_duration","condition","stim_color","stim_word","correct_response","choices","correct_trial","ITIParams","attention_check_question","timing_post_trial","exp_id"
"","html-keyboard-response","246","237613","0.0-3.1-86.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","247","239115","0.0-3.1-87.1","","692","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>","/","test_trial","1500","","","test","1","1000","incongruent","green","blue","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","248","240055","0.0-3.1-88.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","938.9502750743092","","","test","1","938.9502750743092","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","249","240557","0.0-3.1-89.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","250","242059","0.0-3.1-90.1","","null","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>","null","test_trial","1500","","","test","1","1000","incongruent","blue","red",".","["","",""."",""/""]","0","","","",""
"","html-keyboard-response","251","242193","0.0-3.1-91.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","132.77534162902901","","","test","1","132.77534162902901","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","252","242695","0.0-3.1-92.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","253","244196","0.0-3.1-93.1","","666","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","1","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","254","244244","0.0-3.1-94.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","46.69803506878456","","","test","1","46.69803506878456","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","255","244746","0.0-3.1-95.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","256","246248","0.0-3.1-96.1","","587","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","1","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","257","246330","0.0-3.1-97.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","81.38824217426394","","","test","1","81.38824217426394","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","258","246832","0.0-3.1-98.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","259","248333","0.0-3.1-99.1","","721","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","1","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","260","249098","0.0-3.1-100.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","764.0175961061373","","","test","1","764.0175961061373","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","261","249599","0.0-3.1-101.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","262","251101","0.0-3.1-102.1","","663","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","1","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","263","251166","0.0-3.1-103.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","62.44719200912519","","","test","1","62.44719200912519","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","264","251668","0.0-3.1-104.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","265","253171","0.0-3.1-105.1","","557","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","1","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","266","253403","0.0-3.1-106.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","231.1466299811739","","","test","1","231.1466299811739","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","267","253904","0.0-3.1-107.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","268","255406","0.0-3.1-108.1","","810","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>","/","test_trial","1500","","","test","1","1000","incongruent","green","blue","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","269","256314","0.0-3.1-109.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","907.2487877213457","","","test","1","907.2487877213457","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","270","256816","0.0-3.1-110.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","271","258318","0.0-3.1-111.1","","813","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">red</div></div>","/","test_trial","1500","","","test","1","1000","incongruent","green","red","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","272","258437","0.0-3.1-112.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","118.04035650721438","","","test","1","118.04035650721438","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","273","258939","0.0-3.1-113.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","274","260439","0.0-3.1-114.1","","707","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","1","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","275","260534","0.0-3.1-115.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","93.86450398920933","","","test","1","93.86450398920933","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","276","261036","0.0-3.1-116.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","277","262537","0.0-3.1-117.1","","915","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",".","test_trial","1500","","","test","1","1000","incongruent","blue","red",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","278","263016","0.0-3.1-118.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","478.37919139824237","","","test","1","478.37919139824237","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","279","263519","0.0-3.1-119.1","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","1","500","","","","","","","","","",""
"","html-keyboard-response","280","265020","0.0-3.1-120.1","","581","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","1","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","281","267203","0.0-3.1-121.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","2182.846633142745","","","test","1","2182.846633142745","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","282","269229","0.0-3.2-0.2","","2023","<div class=""bigbox""><div class=""picture_box""><p class=""block-text""><div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 30 seconds.</p><p class=block-text>You have completed 2 out of 3 blocks of trials.</p><p class=block-text>Press <i>enter</i> to continue.</p></div></p></div></div>","enter","test_feedback","30000","","","test","2","","","","","","","","","","",""
"","html-keyboard-response","283","271249","0.0-3.2-1.2-0.2","","2019","","a","test_attention_check","15000","","","test","2","","","","","a","","1","","<p class='block-text'>Press the key for the first letter of the English alphabet.</p> <div class=block-text>This screen will advance automatically in 15 seconds. Do not press shift.</div>","200",""
"","html-keyboard-response","284","271751","0.0-3.2-2.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","285","273252","0.0-3.2-3.2","","585","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","286","273436","0.0-3.2-4.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","182.55801427305587","","","test","2","182.55801427305587","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","287","273937","0.0-3.2-5.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","288","275440","0.0-3.2-6.2","","512","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","green","blue","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","289","275733","0.0-3.2-7.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","291.7267211279504","","","test","2","291.7267211279504","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","290","276234","0.0-3.2-8.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","291","277736","0.0-3.2-9.2","","496","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","green",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","292","278568","0.0-3.2-10.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","831.9912760652659","","","test","2","831.9912760652659","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","293","279070","0.0-3.2-11.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","294","280572","0.0-3.2-12.2","","937","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","red","green",",","["","",""."",""/""]","0","","","",""
"","html-keyboard-response","295","281611","0.0-3.2-13.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1037.1868478279641","","","test","2","1037.1868478279641","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","296","282112","0.0-3.2-14.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","297","283614","0.0-3.2-15.2","","800","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","298","283790","0.0-3.2-16.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","174.5060178352385","","","test","2","174.5060178352385","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","299","284291","0.0-3.2-17.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","300","285793","0.0-3.2-18.2","","619","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","blue",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","301","286177","0.0-3.2-19.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","382.2251104185786","","","test","2","382.2251104185786","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","302","286678","0.0-3.2-20.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","303","288180","0.0-3.2-21.2","","735","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","304","288579","0.0-3.2-22.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","398.9727796966918","","","test","2","398.9727796966918","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","305","289081","0.0-3.2-23.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","306","290582","0.0-3.2-24.2","","521","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>",".","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","0","","","",""
"","html-keyboard-response","307","291224","0.0-3.2-25.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","640.4536397394777","","","test","2","640.4536397394777","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","308","291725","0.0-3.2-26.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","309","293228","0.0-3.2-27.2","","693","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>","/","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","310","293355","0.0-3.2-28.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","126.53029039149192","","","test","2","126.53029039149192","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","311","293856","0.0-3.2-29.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","312","295357","0.0-3.2-30.2","","674","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","red",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","313","296094","0.0-3.2-31.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","736.8444828424642","","","test","2","736.8444828424642","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","314","296596","0.0-3.2-32.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","315","298098","0.0-3.2-33.2","","1157","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","316","298460","0.0-3.2-34.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","361.48093012275973","","","test","2","361.48093012275973","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","317","298962","0.0-3.2-35.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","318","300464","0.0-3.2-36.2","","800","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>","/","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","319","301190","0.0-3.2-37.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","724.0714118248741","","","test","2","724.0714118248741","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","320","301691","0.0-3.2-38.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","321","303193","0.0-3.2-39.2","","669","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","322","303774","0.0-3.2-40.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","580.3578184850779","","","test","2","580.3578184850779","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","323","304275","0.0-3.2-41.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","324","305778","0.0-3.2-42.2","","540","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","325","306199","0.0-3.2-43.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","420.2437227723543","","","test","2","420.2437227723543","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","326","306700","0.0-3.2-44.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","327","308202","0.0-3.2-45.2","","692","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","green",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","328","309107","0.0-3.2-46.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","904.7034318416802","","","test","2","904.7034318416802","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","329","309609","0.0-3.2-47.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","330","311111","0.0-3.2-48.2","","669","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">green</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","green",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","331","311201","0.0-3.2-49.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","89.70383095169656","","","test","2","89.70383095169656","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","332","311702","0.0-3.2-50.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","333","313203","0.0-3.2-51.2","","632","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","334","314330","0.0-3.2-52.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1126.339288355398","","","test","2","1126.339288355398","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","335","314831","0.0-3.2-53.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","336","316332","0.0-3.2-54.2","","482","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>","/","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","337","316594","0.0-3.2-55.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","260.4354006670876","","","test","2","260.4354006670876","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","338","317095","0.0-3.2-56.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","339","318596","0.0-3.2-57.2","","371","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","340","318640","0.0-3.2-58.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","42.067535461681885","","","test","2","42.067535461681885","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","341","319141","0.0-3.2-59.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","342","320643","0.0-3.2-60.2","","490","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">red</div></div>",",","test_trial","1500","","","test","2","1000","congruent","red","red",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","343","321104","0.0-3.2-61.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","460.36791059901697","","","test","2","460.36791059901697","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","344","321605","0.0-3.2-62.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","345","323106","0.0-3.2-63.2","","713","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">blue</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","blue",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","346","323284","0.0-3.2-64.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","175.38194670066844","","","test","2","175.38194670066844","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","347","323785","0.0-3.2-65.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","348","325287","0.0-3.2-66.2","","533","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>","/","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","0","","","",""
"","html-keyboard-response","349","326068","0.0-3.2-67.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","780.7964347334567","","","test","2","780.7964347334567","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","350","326570","0.0-3.2-68.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","351","328071","0.0-3.2-69.2","","889","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","green",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","352","328095","0.0-3.2-70.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","23.04178993951879","","","test","2","23.04178993951879","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","353","328596","0.0-3.2-71.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","354","330098","0.0-3.2-72.2","","754","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",".","test_trial","1500","","","test","2","1000","incongruent","blue","red",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","355","330986","0.0-3.2-73.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","886.1860064134072","","","test","2","886.1860064134072","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","356","331487","0.0-3.2-74.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","357","332989","0.0-3.2-75.2","","600","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","green","blue","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","358","333865","0.0-3.2-76.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","874.1797116769936","","","test","2","874.1797116769936","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","359","334366","0.0-3.2-77.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","360","335867","0.0-3.2-78.2","","953","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">green</div></div>","/","test_trial","1500","","","test","2","1000","congruent","green","green","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","361","335939","0.0-3.2-79.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","70.84550747201395","","","test","2","70.84550747201395","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","362","336440","0.0-3.2-80.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","363","337942","0.0-3.2-81.2","","631","<div class = centerbox><div class = stroop-stim style = ""color:#70FF70"">blue</div></div>","/","test_trial","1500","","","test","2","1000","incongruent","green","blue","/","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","364","339196","0.0-3.2-82.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","1250.681574950784","","","test","2","1250.681574950784","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","365","339698","0.0-3.2-83.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","366","341202","0.0-3.2-84.2","","834","<div class = centerbox><div class = stroop-stim style = ""color:#FF7070"">green</div></div>",",","test_trial","1500","","","test","2","1000","incongruent","red","green",",","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","367","341227","0.0-3.2-85.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","23.961133123952127","","","test","2","23.961133123952127","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","368","341729","0.0-3.2-86.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","369","343232","0.0-3.2-87.2","","801","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","370","343237","0.0-3.2-88.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","3.8073934251701247","","","test","2","3.8073934251701247","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","371","343739","0.0-3.2-89.2","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","",""
"","html-keyboard-response","372","345242","0.0-3.2-90.2","","496","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">blue</div></div>",".","test_trial","1500","","","test","2","1000","congruent","blue","blue",".","["","",""."",""/""]","1","","","",""
"","html-keyboard-response","373","345474","0.0-3.2-91.2","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","230.92290244596674","","","test","2","230.92290244596674","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
